timestamp,current_mA,shunt_voltage_mV,bus_voltage_V,load_voltage_V,power_mW
2026-02-19T16:41:32.884379,0.5,0.05,0.0,0.0,0.0
2026-02-19T16:41:33.891172,0.1,0.01,0.0,0.0,0.0
2026-02-19T16:41:34.896596,0.4,0.04,0.0,0.0,0.0
2026-02-19T16:41:35.901368,0.1,0.01,0.0,0.0,0.0
2026-02-19T16:41:36.904823,0.4,0.01,0.0,0.0,0.0
2026-02-19T16:41:37.913152,0.2,0.02,0.0,0.0,0.0
2026-02-19T16:41:38.918818,0.4,0.04,0.01,0.01,0.0
2026-02-19T16:41:39.923613,0.2,0.06,0.01,0.01,0.0
2026-02-19T16:41:40.922408,0.3,0.03,0.01,0.01,0.0
2026-02-19T16:41:41.937657,0.4,0.04,0.01,0.01,0.0
2026-02-19T16:41:42.938976,0.2,0.04,0.01,0.01,0.0
2026-02-19T16:41:43.946914,0.4,0.04,0.0,0.0,0.0
2026-02-19T16:41:44.954394,0.3,0.03,0.0,0.0,0.0
2026-02-19T16:41:45.959438,183.5,18.21,3.1,3.11,576.0
2026-02-19T16:41:46.965859,186.2,17.96,3.12,3.14,612.0
2026-02-19T16:41:47.973395,107.5,10.75,3.13,3.14,344.0
2026-02-19T16:41:48.976381,215.4,21.54,3.01,3.03,620.0
2026-02-19T16:41:49.978649,106.1,10.97,3.16,3.17,354.0
2026-02-19T16:41:50.983856,111.3,11.46,3.13,3.14,360.0
2026-02-19T16:41:51.990634,136.1,14.03,3.16,3.17,390.0
2026-02-19T16:41:53.001048,151.6,15.16,3.12,3.13,416.0
2026-02-19T16:41:54.007278,134.7,13.47,3.12,3.14,440.0
2026-02-19T16:41:55.015872,190.8,18.4,3.04,3.06,558.0
2026-02-19T16:41:56.020982,136.0,13.91,3.1,3.11,432.0
2026-02-19T16:41:57.027861,134.8,11.66,3.16,3.17,348.0
2026-02-19T16:41:58.034307,113.0,11.3,3.14,3.15,350.0
2026-02-19T16:41:59.041639,134.2,13.42,3.13,3.14,446.0
2026-02-19T16:42:00.047140,111.9,11.22,3.14,3.16,394.0
2026-02-19T16:42:01.053835,115.1,11.55,3.14,3.16,370.0
2026-02-19T16:42:02.055593,216.7,21.67,3.01,3.03,612.0
2026-02-19T16:42:03.066135,118.7,11.87,3.14,3.15,350.0
2026-02-19T16:42:04.071561,111.0,12.34,3.16,3.17,394.0
2026-02-19T16:42:05.078476,108.5,12.67,3.14,3.15,348.0
2026-02-19T16:42:06.084949,131.6,11.44,3.16,3.17,364.0
2026-02-19T16:42:07.090665,109.6,10.96,3.16,3.17,348.0
2026-02-19T16:42:08.089054,110.1,11.01,3.15,3.16,348.0
2026-02-19T16:42:09.103718,142.4,14.18,3.13,3.15,448.0
2026-02-19T16:42:10.109704,205.5,18.6,3.05,3.07,554.0
2026-02-19T16:42:11.113519,120.2,11.67,3.15,3.16,390.0
2026-02-19T16:42:12.120595,144.3,14.43,3.13,3.15,448.0
2026-02-19T16:42:13.128108,110.4,11.03,3.14,3.15,364.0
2026-02-19T16:42:14.130764,120.3,12.15,3.16,3.17,376.0
2026-02-19T16:42:15.138055,134.2,13.09,3.13,3.15,412.0
2026-02-19T16:42:16.140152,115.7,11.57,3.15,3.16,364.0
2026-02-19T16:42:17.147803,183.2,18.32,3.05,3.07,606.0
2026-02-19T16:42:18.159008,109.8,11.54,3.14,3.16,350.0
2026-02-19T16:42:19.157264,123.6,12.6,3.16,3.17,370.0
2026-02-19T16:42:20.170515,180.2,12.76,3.14,3.15,370.0
2026-02-19T16:42:21.171748,138.3,13.83,3.13,3.14,426.0
2026-02-19T16:42:22.181888,120.0,12.0,3.16,3.17,380.0
2026-02-19T16:42:23.188045,115.8,11.85,3.15,3.16,350.0
2026-02-19T16:42:24.196129,119.7,12.23,3.16,3.17,396.0
2026-02-19T16:42:25.198644,132.5,13.25,3.12,3.14,436.0
2026-02-19T16:42:26.208905,117.2,11.72,3.15,3.16,374.0
2026-02-19T16:42:27.214293,124.5,12.97,3.16,3.17,456.0
2026-02-19T16:42:28.220867,187.6,18.56,3.01,3.03,626.0
2026-02-19T16:42:29.227148,140.9,13.96,3.14,3.15,456.0
2026-02-19T16:42:30.230423,111.3,11.13,3.15,3.16,368.0
2026-02-19T16:42:31.238331,130.2,13.02,3.15,3.16,374.0
2026-02-19T16:42:32.238593,142.3,13.47,3.13,3.14,446.0
2026-02-19T16:42:33.247402,135.1,13.46,3.12,3.13,436.0
2026-02-19T16:42:34.257371,124.3,12.64,3.15,3.16,390.0
2026-02-19T16:42:35.263259,121.6,12.16,3.15,3.16,360.0
2026-02-19T16:42:36.270369,136.3,13.63,3.14,3.15,456.0
2026-02-19T16:42:37.274012,114.5,11.27,3.16,3.17,358.0
2026-02-19T16:42:38.277738,196.5,18.42,3.04,3.06,570.0
2026-02-19T16:42:39.288023,124.9,12.49,3.17,3.18,380.0
2026-02-19T16:42:40.286426,111.9,11.19,3.15,3.16,350.0
2026-02-19T16:42:41.300882,117.5,11.27,3.16,3.18,376.0
2026-02-19T16:42:42.307703,142.5,14.14,3.13,3.15,466.0
2026-02-19T16:42:43.313475,132.1,13.56,3.12,3.14,416.0
2026-02-19T16:42:44.320187,124.0,12.4,3.16,3.17,376.0
2026-02-19T16:42:45.320982,110.3,11.03,3.15,3.16,350.0
2026-02-19T16:42:46.328096,123.7,12.53,3.15,3.16,396.0
2026-02-19T16:42:47.337020,125.9,13.86,3.14,3.15,400.0
2026-02-19T16:42:48.344188,121.0,11.55,3.16,3.17,348.0
2026-02-19T16:42:49.348284,205.8,20.58,3.02,3.04,646.0
2026-02-19T16:42:50.354001,122.7,12.27,3.16,3.17,350.0
2026-02-19T16:42:51.359561,112.7,11.36,3.14,3.15,406.0
2026-02-19T16:42:52.367473,127.5,11.06,3.16,3.17,348.0
2026-02-19T16:42:53.373472,119.1,11.65,3.15,3.16,348.0
2026-02-19T16:42:54.378306,112.0,11.2,3.17,3.18,390.0
2026-02-19T16:42:55.384773,112.2,11.22,3.16,3.17,396.0
2026-02-19T16:42:56.390534,111.5,11.74,3.14,3.16,364.0
2026-02-19T16:42:57.392061,195.9,18.98,3.06,3.08,594.0
2026-02-19T16:42:58.400595,109.3,10.97,3.16,3.17,344.0
2026-02-19T16:42:59.409135,116.3,11.63,3.14,3.16,374.0
2026-02-19T16:43:00.418809,129.4,12.94,3.14,3.16,456.0
2026-02-19T16:43:01.418173,116.7,11.57,3.16,3.17,370.0
2026-02-19T16:43:02.429537,111.5,11.13,3.16,3.18,368.0
2026-02-19T16:43:03.436661,115.4,11.64,3.16,3.17,396.0
2026-02-19T16:43:04.436346,113.0,13.0,3.14,3.15,412.0
2026-02-19T16:43:05.449028,128.8,12.88,3.15,3.16,400.0
2026-02-19T16:43:06.453546,112.9,11.29,3.15,3.16,350.0
2026-02-19T16:43:07.459264,114.7,11.5,3.16,3.17,368.0
2026-02-19T16:43:08.468830,126.9,13.37,3.16,3.17,348.0
2026-02-19T16:43:09.469577,187.4,18.77,3.04,3.06,576.0
2026-02-19T16:43:10.476837,118.3,11.83,3.17,3.18,376.0
2026-02-19T16:43:11.483045,117.4,11.74,3.16,3.18,370.0
2026-02-19T16:43:12.493727,115.4,11.36,3.14,3.15,390.0
2026-02-19T16:43:13.494535,207.7,19.88,3.04,3.06,638.0
2026-02-19T16:43:14.499216,116.1,10.99,3.17,3.18,344.0
2026-02-19T16:43:15.504847,207.6,20.76,3.04,3.06,622.0
2026-02-19T16:43:16.517712,125.3,12.53,3.16,3.18,404.0
2026-02-19T16:43:17.519219,115.2,12.29,3.14,3.16,360.0
2026-02-19T16:43:18.529242,116.1,11.07,3.17,3.18,374.0
2026-02-19T16:43:19.532015,113.4,11.1,3.16,3.18,400.0
2026-02-19T16:43:20.540676,183.0,18.3,3.05,3.07,566.0
