timestamp,current_mA,shunt_voltage_mV,bus_voltage_V,load_voltage_V,power_mW
2026-03-08T22:51:50.016231,230.1,23.01,1.04,1.07,226.0
2026-03-08T22:51:50.043348,215.4,21.82,1.06,1.08,230.0
2026-03-08T22:51:50.068694,228.1,21.04,1.04,1.07,220.0
2026-03-08T22:51:50.095571,309.3,30.93,1.05,1.08,312.0
2026-03-08T22:51:50.121857,290.7,29.76,1.05,1.08,308.0
2026-03-08T22:51:50.148092,300.9,31.09,1.04,1.07,322.0
2026-03-08T22:51:50.168475,292.4,29.24,1.05,1.08,308.0
2026-03-08T22:51:50.198692,217.6,21.76,1.04,1.06,226.0
2026-03-08T22:51:50.227715,224.8,21.78,1.05,1.07,242.0
2026-03-08T22:51:50.252731,219.2,22.65,1.05,1.07,236.0
2026-03-08T22:51:50.276409,203.0,20.3,1.05,1.07,204.0
2026-03-08T22:51:50.306053,232.8,22.7,1.06,1.08,226.0
2026-03-08T22:51:50.331754,230.5,21.77,1.04,1.07,230.0
2026-03-08T22:51:50.357882,193.9,19.39,1.06,1.08,206.0
2026-03-08T22:51:50.385686,217.8,23.28,1.04,1.06,236.0
2026-03-08T22:51:50.407970,232.9,23.7,1.05,1.08,226.0
2026-03-08T22:51:50.438467,193.5,19.35,1.05,1.07,206.0
2026-03-08T22:51:50.466318,216.7,21.67,1.04,1.07,246.0
2026-03-08T22:51:50.490492,232.7,23.13,1.05,1.08,240.0
2026-03-08T22:51:50.516251,194.0,19.88,1.04,1.06,204.0
2026-03-08T22:51:50.544208,204.2,20.42,1.06,1.08,230.0
2026-03-08T22:51:50.569233,234.2,23.2,1.04,1.07,242.0
2026-03-08T22:51:50.596288,249.7,23.69,1.05,1.07,232.0
2026-03-08T22:51:50.619111,214.1,21.41,1.05,1.07,226.0
2026-03-08T22:51:50.648311,223.9,23.15,1.04,1.07,246.0
2026-03-08T22:51:50.675281,218.3,22.69,1.06,1.08,230.0
2026-03-08T22:51:50.701011,214.3,21.43,1.04,1.06,226.0
2026-03-08T22:51:50.728459,216.2,21.62,1.05,1.07,242.0
2026-03-08T22:51:50.749718,217.2,21.73,1.05,1.07,230.0
2026-03-08T22:51:50.778215,216.0,21.46,1.04,1.07,226.0
2026-03-08T22:51:50.806423,199.8,19.98,1.05,1.07,222.0
2026-03-08T22:51:50.828738,224.5,21.96,1.04,1.07,230.0
2026-03-08T22:51:50.859365,216.5,21.49,1.06,1.08,230.0
2026-03-08T22:51:50.886303,203.6,20.36,1.04,1.06,206.0
2026-03-08T22:51:50.912832,219.7,19.85,1.05,1.07,230.0
2026-03-08T22:51:50.936133,216.6,21.89,1.05,1.07,236.0
2026-03-08T22:51:50.966436,238.3,23.83,1.04,1.07,236.0
2026-03-08T22:51:50.992343,232.4,23.24,1.05,1.08,232.0
2026-03-08T22:51:51.018555,215.2,21.8,1.04,1.07,226.0
2026-03-08T22:51:51.039859,220.3,22.03,1.05,1.07,232.0
2026-03-08T22:51:51.071231,238.7,23.87,1.04,1.07,246.0
2026-03-08T22:51:51.098151,224.0,23.51,1.04,1.07,250.0
2026-03-08T22:51:51.124545,216.3,21.85,1.05,1.07,246.0
2026-03-08T22:51:51.146108,232.2,23.22,1.05,1.07,240.0
2026-03-08T22:51:51.176053,200.2,19.47,1.06,1.08,204.0
2026-03-08T22:51:51.197687,219.5,21.91,1.04,1.07,236.0
2026-03-08T22:51:51.229801,240.9,24.09,1.05,1.08,242.0
2026-03-08T22:51:51.255355,193.8,19.7,1.05,1.07,206.0
2026-03-08T22:51:51.276289,198.7,21.6,1.04,1.07,226.0
2026-03-08T22:51:51.308457,222.9,22.29,1.06,1.08,322.0
2026-03-08T22:51:51.335395,219.3,21.93,1.04,1.06,220.0
2026-03-08T22:51:51.356277,221.4,22.15,1.05,1.07,226.0
2026-03-08T22:51:51.386218,219.5,22.45,1.05,1.07,242.0
