timestamp,current_mA,shunt_voltage_mV,bus_voltage_V,load_voltage_V,power_mW
2026-02-22T01:20:14.679888,174.5,17.45,3.24,3.26,559.0
2026-02-22T01:20:15.682520,175.7,15.97,3.25,3.26,505.0
2026-02-22T01:20:16.692774,200.4,18.8,3.24,3.25,570.0
2026-02-22T01:20:17.697685,153.1,15.31,3.25,3.26,498.0
2026-02-22T01:20:18.699855,174.7,17.2,3.24,3.26,562.0
2026-02-22T01:20:19.710891,187.6,18.76,3.24,3.26,544.0
2026-02-22T01:20:20.714595,180.2,17.73,3.23,3.25,596.0
2026-02-22T01:20:21.721832,171.8,17.33,3.24,3.26,570.0
2026-02-22T01:20:22.722433,180.0,18.0,3.24,3.25,588.0
2026-02-22T01:20:23.731555,174.4,17.33,3.24,3.25,593.0
2026-02-22T01:20:24.740297,153.4,15.34,3.25,3.26,496.0
2026-02-22T01:20:25.748864,172.5,16.36,3.24,3.26,501.0
2026-02-22T01:20:26.754528,181.5,17.41,3.24,3.26,606.0
2026-02-22T01:20:27.754701,181.7,18.17,3.24,3.25,600.0
2026-02-22T01:20:28.763614,150.5,15.23,3.24,3.26,511.0
2026-02-22T01:20:29.771687,168.2,16.82,3.24,3.26,511.0
2026-02-22T01:20:30.778513,174.8,17.44,3.24,3.26,570.0
2026-02-22T01:20:31.783321,173.5,17.35,3.24,3.26,562.0
2026-02-22T01:20:32.787359,178.3,18.73,3.23,3.25,614.0
2026-02-22T01:20:33.798547,171.2,18.63,3.24,3.26,555.0
2026-02-22T01:20:34.798456,179.4,17.94,3.24,3.26,572.0
2026-02-22T01:20:35.811317,182.6,18.82,3.24,3.25,609.0
2026-02-22T01:20:36.811557,168.8,16.88,3.24,3.26,573.0
2026-02-22T01:20:37.822581,174.3,17.59,3.24,3.26,577.0
2026-02-22T01:20:38.823353,182.2,17.24,3.24,3.25,609.0
2026-02-22T01:20:39.835124,198.8,19.88,3.23,3.25,618.0
2026-02-22T01:20:40.843136,192.8,19.6,3.23,3.25,623.0
2026-02-22T01:20:41.848023,192.7,19.27,3.23,3.25,624.0
2026-02-22T01:20:42.850275,170.1,15.92,3.25,3.26,510.0
2026-02-22T01:20:43.858852,173.4,17.49,3.24,3.25,562.0
2026-02-22T01:20:44.864934,175.6,17.56,3.24,3.25,569.0
2026-02-22T01:20:45.869259,269.4,27.05,3.21,3.24,790.0
2026-02-22T01:20:46.880204,187.4,18.74,3.24,3.26,562.0
2026-02-22T01:20:47.885786,153.3,15.59,3.24,3.26,537.0
2026-02-22T01:20:48.892733,172.4,18.76,3.24,3.25,616.0
2026-02-22T01:20:49.895549,174.3,17.43,3.24,3.26,611.0
2026-02-22T01:20:50.895837,173.7,17.21,3.24,3.25,562.0
2026-02-22T01:20:51.907512,174.0,17.4,3.24,3.26,567.0
2026-02-22T01:20:52.915990,190.9,19.1,3.23,3.25,570.0
2026-02-22T01:20:53.922650,179.8,17.98,3.24,3.26,490.0
2026-02-22T01:20:54.924133,153.4,17.03,3.25,3.27,506.0
2026-02-22T01:20:55.932126,173.6,19.01,3.23,3.25,616.0
2026-02-22T01:20:56.940194,173.0,17.3,3.24,3.25,564.0
2026-02-22T01:20:57.942327,162.8,16.55,3.24,3.26,506.0
2026-02-22T01:20:58.953011,189.7,18.97,3.24,3.25,555.0
2026-02-22T01:20:59.957099,164.1,15.38,3.25,3.26,503.0
2026-02-22T01:21:00.961930,175.4,17.44,3.24,3.26,490.0
2026-02-22T01:21:01.972653,187.6,18.76,3.24,3.26,613.0
2026-02-22T01:21:02.978919,185.8,17.82,3.24,3.25,588.0
2026-02-22T01:21:03.981709,180.1,18.01,3.24,3.26,590.0
2026-02-22T01:21:04.991431,181.6,17.67,3.24,3.25,605.0
2026-02-22T01:21:05.990377,191.0,18.7,3.24,3.26,567.0
2026-02-22T01:21:07.000398,172.4,17.24,3.24,3.26,542.0
2026-02-22T01:21:08.009798,158.6,16.83,3.24,3.26,539.0
2026-02-22T01:21:09.014523,190.2,19.02,3.24,3.26,616.0
2026-02-22T01:21:10.018409,153.3,15.36,3.25,3.26,498.0
2026-02-22T01:21:11.023106,181.9,18.19,3.24,3.25,569.0
2026-02-22T01:21:12.031958,168.2,15.99,3.24,3.26,569.0
2026-02-22T01:21:13.039619,154.1,15.49,3.25,3.26,534.0
2026-02-22T01:21:14.046853,155.2,15.52,3.24,3.26,490.0
2026-02-22T01:21:15.053657,182.9,18.6,3.23,3.25,616.0
2026-02-22T01:21:16.059374,173.9,17.39,3.23,3.25,569.0
2026-02-22T01:21:17.066323,185.9,19.05,3.24,3.26,608.0
2026-02-22T01:21:18.072629,180.5,18.55,3.24,3.26,591.0
2026-02-22T01:21:19.078238,178.8,17.88,3.24,3.26,560.0
2026-02-22T01:21:20.082721,153.4,16.37,3.25,3.26,532.0
2026-02-22T01:21:21.091165,179.9,17.99,3.24,3.26,573.0
2026-02-22T01:21:22.092453,189.9,19.04,3.23,3.25,611.0
2026-02-22T01:21:23.098854,188.2,18.82,3.24,3.25,616.0
2026-02-22T01:21:24.106307,173.1,17.42,3.24,3.25,605.0
2026-02-22T01:21:25.113062,190.3,18.81,3.23,3.25,613.0
2026-02-22T01:21:26.121235,182.1,18.21,3.24,3.25,570.0
2026-02-22T01:21:27.127167,182.1,17.32,3.24,3.25,555.0
2026-02-22T01:21:28.127804,170.3,17.03,3.24,3.26,555.0
2026-02-22T01:21:29.139442,174.1,17.78,3.24,3.26,564.0
2026-02-22T01:21:30.146264,172.3,16.85,3.25,3.26,493.0
2026-02-22T01:21:31.149094,175.5,17.55,3.24,3.25,575.0
2026-02-22T01:21:32.157922,157.7,15.16,3.24,3.26,516.0
2026-02-22T01:21:33.159327,183.3,18.33,3.24,3.25,531.0
2026-02-22T01:21:34.171636,177.0,17.69,3.23,3.25,562.0
2026-02-22T01:21:35.175249,189.9,18.99,3.23,3.25,606.0
2026-02-22T01:21:36.180966,176.7,17.55,3.24,3.26,585.0
2026-02-22T01:21:37.190466,173.1,18.19,3.24,3.25,564.0
2026-02-22T01:21:38.193151,190.5,19.05,3.23,3.25,626.0
2026-02-22T01:21:39.202446,174.3,17.3,3.24,3.26,583.0
2026-02-22T01:21:40.206556,173.8,17.38,3.24,3.25,580.0
2026-02-22T01:21:41.214492,163.9,16.08,3.24,3.26,546.0
2026-02-22T01:21:42.221380,177.3,17.73,3.24,3.26,490.0
2026-02-22T01:21:43.219927,186.1,18.62,3.24,3.26,596.0
2026-02-22T01:21:44.232992,176.4,17.48,3.24,3.25,596.0
2026-02-22T01:21:45.233492,168.7,15.38,3.24,3.26,523.0
2026-02-22T01:21:46.245496,181.7,19.12,3.24,3.26,588.0
2026-02-22T01:21:47.245217,177.0,17.7,3.24,3.25,565.0
2026-02-22T01:21:48.258243,190.5,19.04,3.24,3.26,570.0
2026-02-22T01:21:49.260623,174.9,17.49,3.24,3.26,573.0
2026-02-22T01:21:50.269137,173.6,18.19,3.24,3.26,505.0
2026-02-22T01:21:51.275859,182.6,18.99,3.23,3.25,616.0
2026-02-22T01:21:52.283699,160.2,15.11,3.24,3.26,490.0
2026-02-22T01:21:53.287894,156.1,16.69,3.24,3.26,801.0
2026-02-22T01:21:54.286174,158.8,15.88,3.24,3.26,513.0
2026-02-22T01:21:55.297976,238.0,24.49,3.21,3.24,780.0
2026-02-22T01:21:56.308572,185.4,18.54,3.24,3.26,593.0
2026-02-22T01:21:57.306022,173.2,17.44,3.24,3.25,595.0
2026-02-22T01:21:58.320550,176.6,18.64,3.24,3.26,564.0
2026-02-22T01:21:59.325757,166.3,16.63,3.24,3.26,557.0
2026-02-22T01:22:00.331614,177.6,15.08,3.24,3.25,578.0
2026-02-22T01:22:01.333329,191.4,19.14,3.23,3.25,621.0
2026-02-22T01:22:02.336077,193.8,19.24,3.23,3.25,624.0
2026-02-22T01:22:03.351837,194.0,19.4,3.23,3.25,641.0
2026-02-22T01:22:04.353681,161.5,16.55,3.24,3.26,575.0
2026-02-22T01:22:05.363675,173.8,17.2,3.24,3.25,544.0
2026-02-22T01:22:06.364987,157.2,15.72,3.24,3.26,613.0
2026-02-22T01:22:07.371124,167.4,15.79,3.24,3.26,510.0
2026-02-22T01:22:08.382423,150.4,15.04,3.24,3.26,492.0
2026-02-22T01:22:09.388436,163.2,16.75,3.24,3.26,564.0
2026-02-22T01:22:10.394988,174.7,17.47,3.23,3.25,626.0
2026-02-22T01:22:11.393140,160.8,17.52,3.24,3.26,544.0
2026-02-22T01:22:12.404777,177.8,18.26,3.24,3.25,570.0
2026-02-22T01:22:13.413483,177.0,17.34,3.24,3.25,595.0
2026-02-22T01:22:14.414509,190.4,17.68,3.24,3.26,616.0
2026-02-22T01:22:15.422728,184.7,18.47,3.24,3.25,565.0
2026-02-22T01:22:16.429729,186.8,18.35,3.24,3.26,570.0
2026-02-22T01:22:17.437078,183.3,18.33,3.23,3.25,616.0
2026-02-22T01:22:18.444309,173.4,17.18,3.24,3.25,529.0
2026-02-22T01:22:19.448378,175.0,18.96,3.24,3.26,613.0
2026-02-22T01:22:20.455014,159.5,16.64,3.24,3.25,588.0
2026-02-22T01:22:21.462153,164.8,16.14,3.24,3.26,528.0
2026-02-22T01:22:22.464964,176.7,17.67,3.24,3.25,619.0
2026-02-22T01:22:23.467338,173.0,19.41,3.23,3.25,572.0
2026-02-22T01:22:24.475610,187.1,18.71,3.24,3.26,555.0
2026-02-22T01:22:25.484868,180.0,16.64,3.25,3.26,500.0
2026-02-22T01:22:26.492286,153.1,15.31,3.23,3.25,618.0
2026-02-22T01:22:27.499600,186.4,17.67,3.24,3.26,631.0
2026-02-22T01:22:28.506379,176.3,17.57,3.23,3.25,618.0
2026-02-22T01:22:29.509813,190.4,19.04,3.23,3.25,583.0
2026-02-22T01:22:30.518094,160.3,18.67,3.24,3.25,572.0
2026-02-22T01:22:31.525123,174.0,17.4,3.24,3.26,555.0
2026-02-22T01:22:32.530531,188.4,18.88,3.24,3.26,614.0
2026-02-22T01:22:33.533284,184.4,17.84,3.24,3.25,582.0
2026-02-22T01:22:34.541630,171.2,15.45,3.24,3.26,519.0
2026-02-22T01:22:35.546555,199.3,18.51,3.23,3.25,611.0
2026-02-22T01:22:36.553146,189.9,18.99,3.24,3.25,560.0
2026-02-22T01:22:37.562276,194.0,17.82,3.24,3.26,514.0
2026-02-22T01:22:38.563926,180.5,18.05,3.24,3.26,611.0
2026-02-22T01:22:39.573174,173.7,18.74,3.24,3.25,595.0
2026-02-22T01:22:40.579183,249.6,24.96,3.21,3.23,839.0
2026-02-22T01:22:41.586057,179.0,17.82,3.24,3.25,595.0
2026-02-22T01:22:42.590483,178.6,17.86,3.24,3.25,590.0
2026-02-22T01:22:43.592946,181.7,19.06,3.23,3.25,575.0
2026-02-22T01:22:44.598831,184.2,17.52,3.24,3.26,573.0
2026-02-22T01:22:45.611341,189.7,18.39,3.23,3.25,585.0
2026-02-22T01:22:46.616946,176.9,18.5,3.22,3.24,618.0
2026-02-22T01:22:47.620141,173.0,17.3,3.23,3.25,526.0
2026-02-22T01:22:48.625193,184.0,18.93,3.22,3.24,613.0
2026-02-22T01:22:49.635112,181.4,18.14,3.22,3.24,572.0
2026-02-22T01:22:50.641291,183.2,18.43,3.22,3.24,587.0
2026-02-22T01:22:51.648870,166.7,18.45,3.23,3.25,616.0
2026-02-22T01:22:52.653142,165.0,16.5,3.22,3.24,588.0
2026-02-22T01:22:53.654223,157.4,17.62,3.23,3.25,573.0
2026-02-22T01:22:54.663013,153.6,15.36,3.24,3.25,503.0
2026-02-22T01:22:55.670157,157.7,15.03,3.24,3.25,505.0
2026-02-22T01:22:56.675569,180.7,18.14,3.23,3.25,593.0
2026-02-22T01:22:57.679196,160.5,16.05,3.23,3.25,490.0
2026-02-22T01:22:58.683677,189.4,19.03,3.23,3.25,588.0
2026-02-22T01:22:59.694908,173.4,17.34,3.22,3.24,609.0
2026-02-22T01:23:00.702773,161.2,15.52,3.24,3.25,552.0
2026-02-22T01:23:01.704109,163.3,16.94,3.23,3.24,516.0
2026-02-22T01:23:02.712083,180.6,19.13,3.22,3.24,567.0
2026-02-22T01:23:03.721231,158.6,16.85,3.24,3.25,546.0
2026-02-22T01:23:04.723414,228.9,22.89,3.19,3.21,782.0
2026-02-22T01:23:05.727915,183.7,18.48,3.23,3.25,614.0
2026-02-22T01:23:06.740818,182.7,18.27,3.23,3.25,588.0
2026-02-22T01:23:07.743599,174.2,17.63,3.23,3.25,567.0
2026-02-22T01:23:08.745731,178.2,18.71,3.23,3.25,608.0
2026-02-22T01:23:09.752709,176.7,17.67,3.23,3.25,575.0
2026-02-22T01:23:10.766265,185.6,17.41,3.22,3.24,583.0
2026-02-22T01:23:11.763436,185.0,18.5,3.23,3.25,572.0
2026-02-22T01:23:12.769303,163.7,16.19,3.23,3.25,492.0
2026-02-22T01:23:13.784927,181.3,18.13,3.23,3.25,523.0
2026-02-22T01:23:14.790326,184.6,18.12,3.22,3.24,591.0
2026-02-22T01:23:15.794644,188.9,18.05,3.23,3.25,549.0
2026-02-22T01:23:16.798840,163.5,16.35,3.24,3.25,493.0
2026-02-22T01:23:17.808805,175.3,19.23,3.22,3.24,601.0
2026-02-22T01:23:18.815641,188.4,18.84,3.23,3.25,609.0
2026-02-22T01:23:19.813378,228.5,22.88,3.2,3.23,745.0
2026-02-22T01:23:20.820115,188.2,16.49,3.23,3.25,536.0
2026-02-22T01:23:21.833558,176.9,17.69,3.24,3.25,536.0
2026-02-22T01:23:22.839750,191.5,19.22,3.22,3.24,623.0
2026-02-22T01:23:23.845400,193.6,19.36,3.22,3.24,616.0
2026-02-22T01:23:24.852600,200.6,19.28,3.22,3.24,616.0
2026-02-22T01:23:25.854922,189.4,17.81,3.23,3.25,557.0
2026-02-22T01:23:26.862476,153.6,15.36,3.24,3.25,498.0
2026-02-22T01:23:27.864278,171.8,16.33,3.24,3.25,516.0
2026-02-22T01:23:28.875351,183.0,18.3,3.23,3.25,621.0
2026-02-22T01:23:29.881298,176.7,17.71,3.23,3.25,569.0
