timestamp,current_mA,shunt_voltage_mV,bus_voltage_V,load_voltage_V,power_mW
2026-02-22T00:02:24.449306,0.4,0.0,0.0,0.0,0.0
2026-02-22T00:02:25.456989,0.0,0.0,0.0,0.0,0.0
2026-02-22T00:02:26.454370,0.0,0.01,0.0,0.0,0.0
2026-02-22T00:02:27.468357,0.0,0.0,0.0,0.0,0.0
2026-02-22T00:02:28.467960,0.0,0.0,0.0,0.0,0.0
2026-02-22T00:02:29.471878,-0.1,0.0,0.0,0.0,0.0
2026-02-22T00:02:30.481878,0.0,0.0,0.0,0.0,0.0
2026-02-22T00:02:31.488535,0.0,0.0,0.0,0.0,0.0
2026-02-22T00:02:32.493430,0.0,0.0,0.0,0.0,0.0
2026-02-22T00:02:33.498307,0.0,0.0,0.0,0.0,0.0
2026-02-22T00:02:34.505320,0.0,0.0,0.0,0.0,0.0
2026-02-22T00:02:35.514029,0.0,0.0,0.0,0.0,0.0
2026-02-22T00:02:36.514992,0.0,0.0,0.0,0.0,0.0
2026-02-22T00:02:37.524680,0.0,0.0,0.0,0.0,0.0
2026-02-22T00:02:38.530853,0.0,0.0,0.0,0.0,0.0
2026-02-22T00:02:39.536821,0.0,0.0,0.0,0.0,0.0
2026-02-22T00:02:40.540603,0.0,0.0,0.0,0.0,0.0
2026-02-22T00:02:41.548435,0.0,0.0,0.0,0.0,0.0
2026-02-22T00:02:42.551430,0.0,0.0,0.0,0.0,0.0
2026-02-22T00:02:43.557666,0.1,0.0,0.0,0.0,0.0
2026-02-22T00:02:44.564908,0.1,0.0,0.0,0.0,0.0
2026-02-22T00:02:45.567745,0.0,0.0,0.0,0.0,0.0
2026-02-22T00:02:46.575907,0.0,0.0,0.0,0.0,0.0
2026-02-22T00:02:47.580810,0.0,0.01,0.0,0.0,0.0
2026-02-22T00:02:48.587794,0.0,0.0,0.0,0.0,0.0
2026-02-22T00:02:49.592461,0.0,0.0,0.0,0.0,0.0
2026-02-22T00:02:50.597776,0.0,0.0,0.0,0.0,0.0
2026-02-22T00:02:51.599921,0.1,0.0,0.0,0.0,0.0
2026-02-22T00:02:52.607479,0.0,0.0,0.0,0.0,0.0
2026-02-22T00:02:53.614794,0.1,0.01,0.0,0.0,0.0
2026-02-22T00:02:54.617967,0.0,0.0,0.0,0.0,0.0
2026-02-22T00:02:55.628303,0.0,0.0,0.0,0.0,0.0
2026-02-22T00:02:56.630544,0.0,0.0,0.0,0.0,0.0
2026-02-22T00:02:57.638963,0.1,0.0,0.0,0.0,0.0
2026-02-22T00:02:58.640100,0.0,0.0,0.0,0.0,0.0
2026-02-22T00:02:59.649065,0.0,0.0,0.0,0.0,0.0
